5,10,15,20,25,30,35,40,45,50,55,60,65,70,75,80,85,90,95
150,4890.0,4260.0,3210.0,30.0,1620.0,900.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0
720,5220.0,4740.0,3840.0,810.0,2550.0,1980.0,1260.0,1410.0,1560.0,1710.0,1860.0,2010.0,2160.0,2310.0,2460.0,2610.0,2760.0,2910.0
900,5550.0,5220.0,4470.0,1590.0,3480.0,3060.0,2490.0,2790.0,3090.0,3390.0,3690.0,3990.0,4290.0,4590.0,4890.0,5190.0,5490.0,5790.0
1170,5880.0,5700.0,5100.0,2370.0,4410.0,4140.0,3720.0,4170.0,4620.0,5070.0,5520.0,5970.0,6420.0,6870.0,7320.0,7770.0,8220.0,8670.0
1440,6210.0,6180.0,5730.0,3150.0,5340.0,5220.0,4950.0,5550.0,6150.0,6750.0,7350.0,7950.0,8550.0,9150.0,9750.0,10350.0,10950.0,11550.0
2370,6540.0,6660.0,6360.0,3930.0,6270.0,6300.0,6180.0,6930.0,7680.0,8430.0,9180.0,9930.0,10680.0,11430.0,12180.0,13080.0,30300.0,31170.0
2670,6870.0,7140.0,6990.0,4710.0,7200.0,7380.0,7410.0,8310.0,9210.0,10110.0,11010.0,11910.0,12840.0,30330.0,31350.0,32250.0,33150.0,34050.0
3030,12300.0,7620.0,7620.0,5490.0,8130.0,8460.0,8640.0,9690.0,10740.0,11790.0,12930.0,31380.0,31680.0,32730.0,33780.0,34830.0,35880.0,36930.0
3270,12630.0,12090.0,8250.0,6270.0,9060.0,9540.0,9870.0,11070.0,12270.0,13830.0,31560.0,33360.0,33810.0,35010.0,36210.0,37410.0,38610.0,39810.0
3480,13170.0,12570.0,8880.0,7050.0,9990.0,10830.0,11100.0,12450.0,30510.0,31950.0,33390.0,35340.0,35940.0,37290.0,38640.0,39990.0,41340.0,
4110,13560.0,13230.0,9510.0,7830.0,11100.0,11910.0,12330.0,30540.0,32280.0,33630.0,35220.0,37320.0,38070.0,39570.0,41070.0,42570.0,,
4380,30300.0,30240.0,11730.0,8610.0,12030.0,13170.0,30180.0,31950.0,33810.0,35310.0,37050.0,39300.0,40200.0,41850.0,,,,
4620,37710.0,37080.0,12360.0,9390.0,13140.0,33960.0,33060.0,33330.0,35340.0,36990.0,38880.0,41280.0,42330.0,,,,,
4800,38040.0,37560.0,13170.0,10170.0,34620.0,35040.0,34290.0,34710.0,36870.0,38670.0,40710.0,43260.0,,,,,,
4980,38370.0,38040.0,30240.0,10950.0,35550.0,36120.0,35520.0,36090.0,38400.0,40350.0,42540.0,,,,,,,
5190,38700.0,38520.0,36060.0,11730.0,36480.0,37200.0,36750.0,37470.0,39930.0,42030.0,,,,,,,,
5370,39030.0,39000.0,36690.0,12510.0,37410.0,38280.0,37980.0,38850.0,41460.0,43710.0,,,,,,,,
5550,39360.0,39480.0,37320.0,13530.0,38340.0,39360.0,39210.0,40230.0,42990.0,,,,,,,,,
5730,39690.0,39960.0,37950.0,31080.0,39270.0,40440.0,40440.0,41610.0,44520.0,,,,,,,,,
5910,44760.0,40440.0,38580.0,31860.0,40200.0,41520.0,41670.0,42990.0,,,,,,,,,,
6090,45090.0,44610.0,39210.0,32640.0,41130.0,42600.0,42900.0,44370.0,,,,,,,,,,
6270,,45090.0,39840.0,33420.0,42060.0,43980.0,44130.0,,,,,,,,,,,
6450,,,40470.0,34200.0,42990.0,45060.0,,,,,,,,,,,,
6630,,,41100.0,34980.0,44130.0,,,,,,,,,,,,,
6810,,,41730.0,35760.0,45060.0,,,,,,,,,,,,,
6990,,,42360.0,36540.0,,,,,,,,,,,,,,
7170,,,42990.0,37320.0,,,,,,,,,,,,,,
7350,,,44460.0,38100.0,,,,,,,,,,,,,,
7530,,,45090.0,38880.0,,,,,,,,,,,,,,
7710,,,,39660.0,,,,,,,,,,,,,,
7890,,,,40440.0,,,,,,,,,,,,,,
8070,,,,41220.0,,,,,,,,,,,,,,
8250,,,,42000.0,,,,,,,,,,,,,,
8430,,,,42780.0,,,,,,,,,,,,,,
8610,,,,43560.0,,,,,,,,,,,,,,
8790,,,,44340.0,,,,,,,,,,,,,,
8970,,,,83790.0,,,,,,,,,,,,,,
9150,,,,84570.0,,,,,,,,,,,,,,
9330,,,,,,,,,,,,,,,,,,
9510,,,,,,,,,,,,,,,,,,
9690,,,,,,,,,,,,,,,,,,
9870,,,,,,,,,,,,,,,,,,
10050,,,,,,,,,,,,,,,,,,
10230,,,,,,,,,,,,,,,,,,
10410,,,,,,,,,,,,,,,,,,
10590,,,,,,,,,,,,,,,,,,
10770,,,,,,,,,,,,,,,,,,
10950,,,,,,,,,,,,,,,,,,
11130,,,,,,,,,,,,,,,,,,
11310,,,,,,,,,,,,,,,,,,
11490,,,,,,,,,,,,,,,,,,
11670,,,,,,,,,,,,,,,,,,
11850,,,,,,,,,,,,,,,,,,
12030,,,,,,,,,,,,,,,,,,
12210,,,,,,,,,,,,,,,,,,
12390,,,,,,,,,,,,,,,,,,
12570,,,,,,,,,,,,,,,,,,
12960,,,,,,,,,,,,,,,,,,
13230,,,,,,,,,,,,,,,,,,
13470,,,,,,,,,,,,,,,,,,
